fact_id,subject,predicate,object,truth_value,subject_short,predicate_short,object_short
http://swc2017.aksw.org/task2/dataset/3676376,http://dbpedia.org/resource/The_Right_Stuff_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Yuvika_Chaudhary,0.0,The_Right_Stuff_(film),starring,Yuvika_Chaudhary
http://swc2017.aksw.org/task2/dataset/3679636,http://dbpedia.org/resource/Mad_Max,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Shah_Rukh_Khan,0.0,Mad_Max,starring,Shah_Rukh_Khan
http://swc2017.aksw.org/task2/dataset/3681647,http://dbpedia.org/resource/Ed_Wood_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Ernie_Hudson,0.0,Ed_Wood_(film),starring,Ernie_Hudson
http://swc2017.aksw.org/task2/dataset/3682299,http://dbpedia.org/resource/The_Right_Stuff_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Demi_Lovato,0.0,The_Right_Stuff_(film),starring,Demi_Lovato
http://swc2017.aksw.org/task2/dataset/3682468,http://dbpedia.org/resource/Superbad_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Seth_Rogen,1.0,Superbad_(film),starring,Seth_Rogen
http://swc2017.aksw.org/task2/dataset/3682513,http://dbpedia.org/resource/Godzilla_(1998_film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Matthew_Broderick,1.0,Godzilla_(1998_film),starring,Matthew_Broderick
http://swc2017.aksw.org/task2/dataset/3682722,http://dbpedia.org/resource/Kill_Bill,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Joe_Jonas,0.0,Kill_Bill,starring,Joe_Jonas
http://swc2017.aksw.org/task2/dataset/3685079,http://dbpedia.org/resource/Camp_Rock,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/The_Beatles,0.0,Camp_Rock,starring,The_Beatles
http://swc2017.aksw.org/task2/dataset/3686167,http://dbpedia.org/resource/A_Hard_Day's_Night_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/The_Beatles,1.0,A_Hard_Day's_Night_(film),starring,The_Beatles
http://swc2017.aksw.org/task2/dataset/3691489,http://dbpedia.org/resource/Ghostbusters_II,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Bill_Murray,1.0,Ghostbusters_II,starring,Bill_Murray
http://swc2017.aksw.org/task2/dataset/3694830,http://dbpedia.org/resource/Camp_Rock,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Sterling_Holloway,0.0,Camp_Rock,starring,Sterling_Holloway
http://swc2017.aksw.org/task2/dataset/3695286,http://dbpedia.org/resource/A_Hard_Day's_Night_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/The_Beatles,1.0,A_Hard_Day's_Night_(film),starring,The_Beatles
http://swc2017.aksw.org/task2/dataset/3695379,http://dbpedia.org/resource/2012_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Oliver_Platt,1.0,2012_(film),starring,Oliver_Platt
http://swc2017.aksw.org/task2/dataset/3695414,http://dbpedia.org/resource/High_School_Musical_2,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Vanessa_Hudgens,1.0,High_School_Musical_2,starring,Vanessa_Hudgens
http://swc2017.aksw.org/task2/dataset/3695487,http://dbpedia.org/resource/The_Aristocats,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Oliver_Platt,0.0,The_Aristocats,starring,Oliver_Platt
http://swc2017.aksw.org/task2/dataset/3696062,http://dbpedia.org/resource/2012_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Paul_McCartney,0.0,2012_(film),starring,Paul_McCartney
http://swc2017.aksw.org/task2/dataset/3696506,http://dbpedia.org/resource/The_Right_Stuff_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Lance_Henriksen,1.0,The_Right_Stuff_(film),starring,Lance_Henriksen
http://swc2017.aksw.org/task2/dataset/3800008,http://dbpedia.org/resource/Hannibal,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Carthage_(municipality),0.0,Hannibal,deathPlace,Carthage_(municipality)
http://swc2017.aksw.org/task2/dataset/3800494,http://dbpedia.org/resource/Cisco_Systems,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Interlink_Computer_Sciences,0.0,Cisco_Systems,subsidiary,Interlink_Computer_Sciences
http://swc2017.aksw.org/task2/dataset/3800661,http://dbpedia.org/resource/Walt_Whitman,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Camden,_New_Jersey",1.0,Walt_Whitman,deathPlace,"Camden,_New_Jersey"
http://swc2017.aksw.org/task2/dataset/3800728,http://dbpedia.org/resource/Harold_Lloyd,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",1.0,Harold_Lloyd,deathPlace,"Beverly_Hills,_California"
http://swc2017.aksw.org/task2/dataset/3800999,http://dbpedia.org/resource/Henryk_Sienkiewicz,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Wola_Okrzejska,0.0,Henryk_Sienkiewicz,deathPlace,Wola_Okrzejska
http://swc2017.aksw.org/task2/dataset/3801427,http://dbpedia.org/resource/Hewlett-Packard,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Corixa,0.0,Hewlett-Packard,subsidiary,Corixa
http://swc2017.aksw.org/task2/dataset/3802038,http://dbpedia.org/resource/William_McKinley,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Niles,_Ohio",1.0,William_McKinley,birthPlace,"Niles,_Ohio"
http://swc2017.aksw.org/task2/dataset/3802053,http://dbpedia.org/resource/Constantin_Brâncuși,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Peștișani,0.0,Constantin_Brâncuși,deathPlace,Peștișani
http://swc2017.aksw.org/task2/dataset/3802319,http://dbpedia.org/resource/Humayun,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Kabul,0.0,Humayun,deathPlace,Kabul
http://swc2017.aksw.org/task2/dataset/3802707,http://dbpedia.org/resource/Babrak_Karmal,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Kabul,0.0,Babrak_Karmal,deathPlace,Kabul
http://swc2017.aksw.org/task2/dataset/3803384,http://dbpedia.org/resource/John_F._Kennedy,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Dallas,1.0,John_F._Kennedy,deathPlace,Dallas
http://swc2017.aksw.org/task2/dataset/3803387,http://dbpedia.org/resource/Jonathan_Swift,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Dublin,1.0,Jonathan_Swift,deathPlace,Dublin
http://swc2017.aksw.org/task2/dataset/3803966,http://dbpedia.org/resource/John_James_Audubon,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Les_Cayes,0.0,John_James_Audubon,deathPlace,Les_Cayes
http://swc2017.aksw.org/task2/dataset/3804112,http://dbpedia.org/resource/Desi_Arnaz,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Del_Mar,_California",0.0,Desi_Arnaz,birthPlace,"Del_Mar,_California"
http://swc2017.aksw.org/task2/dataset/3804340,http://dbpedia.org/resource/Henry_Fielding,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Lisbon,1.0,Henry_Fielding,deathPlace,Lisbon
http://swc2017.aksw.org/task2/dataset/3804372,http://dbpedia.org/resource/Humayun,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Delhi,1.0,Humayun,deathPlace,Delhi
http://swc2017.aksw.org/task2/dataset/3804697,http://dbpedia.org/resource/Mary_J._Blige,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,1.0,Mary_J._Blige,birthPlace,New_York_City
http://swc2017.aksw.org/task2/dataset/3804758,http://dbpedia.org/resource/Eugène_Viollet-le-Duc,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Paris,1.0,Eugène_Viollet-le-Duc,birthPlace,Paris
http://swc2017.aksw.org/task2/dataset/3804853,http://dbpedia.org/resource/Isabel_II_of_Spain,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Madrid,0.0,Isabel_II_of_Spain,deathPlace,Madrid
http://swc2017.aksw.org/task2/dataset/3805131,http://dbpedia.org/resource/John_A._Macdonald,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Ottawa,1.0,John_A._Macdonald,deathPlace,Ottawa
http://swc2017.aksw.org/task2/dataset/3805667,http://dbpedia.org/resource/Jelena_Janković,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Belgrade,1.0,Jelena_Janković,birthPlace,Belgrade
http://swc2017.aksw.org/task2/dataset/3805866,http://dbpedia.org/resource/Douglass_Dumbrille,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Hamilton,_Ontario",1.0,Douglass_Dumbrille,birthPlace,"Hamilton,_Ontario"
http://swc2017.aksw.org/task2/dataset/3805868,http://dbpedia.org/resource/Ascend_Communications,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Cascade_Communications,1.0,Ascend_Communications,subsidiary,Cascade_Communications
http://swc2017.aksw.org/task2/dataset/3805994,http://dbpedia.org/resource/Allan_Riverstone_McCulloch,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Sydney,1.0,Allan_Riverstone_McCulloch,birthPlace,Sydney
http://swc2017.aksw.org/task2/dataset/3806042,http://dbpedia.org/resource/Katie_Holmes,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Tom_Cruise,0.0,Katie_Holmes,subsidiary,Tom_Cruise
http://swc2017.aksw.org/task2/dataset/3806287,http://dbpedia.org/resource/Ferdinand_II_of_Portugal,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Vienna,0.0,Ferdinand_II_of_Portugal,deathPlace,Vienna
http://swc2017.aksw.org/task2/dataset/3806900,http://dbpedia.org/resource/Robert_Menzies,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Malvern,_Victoria",1.0,Robert_Menzies,deathPlace,"Malvern,_Victoria"
http://swc2017.aksw.org/task2/dataset/3806934,http://dbpedia.org/resource/Jorge_Luis_Borges,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Geneva,0.0,Jorge_Luis_Borges,birthPlace,Geneva
http://swc2017.aksw.org/task2/dataset/3807612,http://dbpedia.org/resource/Cole_Porter,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Indiana,1.0,Cole_Porter,birthPlace,Indiana
http://swc2017.aksw.org/task2/dataset/3807642,http://dbpedia.org/resource/Albert_Einstein,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Princeton,_New_Jersey",0.0,Albert_Einstein,birthPlace,"Princeton,_New_Jersey"
http://swc2017.aksw.org/task2/dataset/3808501,http://dbpedia.org/resource/Gerhart_Hauptmann,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0.0,Gerhart_Hauptmann,deathPlace,Nobel_Prize_in_Literature
http://swc2017.aksw.org/task2/dataset/3808752,http://dbpedia.org/resource/Tupac_Shakur,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Las_Vegas,1.0,Tupac_Shakur,deathPlace,Las_Vegas
http://swc2017.aksw.org/task2/dataset/3808882,http://dbpedia.org/resource/Netscape,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/BlueLithium,0.0,Netscape,subsidiary,BlueLithium
http://swc2017.aksw.org/task2/dataset/3809021,http://dbpedia.org/resource/Comte_de_Lautréamont,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Montevideo,0.0,Comte_de_Lautréamont,deathPlace,Montevideo
http://swc2017.aksw.org/task2/dataset/3809267,http://dbpedia.org/resource/Ayrton_Senna,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/São_Paulo,0.0,Ayrton_Senna,deathPlace,São_Paulo
http://swc2017.aksw.org/task2/dataset/3809393,http://dbpedia.org/resource/JetBrains,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Czech_Republic,0.0,JetBrains,deathPlace,Czech_Republic
http://swc2017.aksw.org/task2/dataset/3810045,http://dbpedia.org/resource/Noam_Chomsky,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Philadelphia,1.0,Noam_Chomsky,birthPlace,Philadelphia
http://swc2017.aksw.org/task2/dataset/3810128,http://dbpedia.org/resource/Edward_Bernays,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Vienna,1.0,Edward_Bernays,birthPlace,Vienna
http://swc2017.aksw.org/task2/dataset/3810221,http://dbpedia.org/resource/Chet_Atkins,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Nashville,_Tennessee",1.0,Chet_Atkins,deathPlace,"Nashville,_Tennessee"
http://swc2017.aksw.org/task2/dataset/3810244,http://dbpedia.org/resource/Hannibal,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Gebze,0.0,Hannibal,birthPlace,Gebze
http://swc2017.aksw.org/task2/dataset/3810262,http://dbpedia.org/resource/Johnny_Mercer,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Savannah,_Georgia",1.0,Johnny_Mercer,birthPlace,"Savannah,_Georgia"
http://swc2017.aksw.org/task2/dataset/3810350,http://dbpedia.org/resource/Christian_I_of_Denmark,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Copenhagen,1.0,Christian_I_of_Denmark,deathPlace,Copenhagen
http://swc2017.aksw.org/task2/dataset/3810389,http://dbpedia.org/resource/Edward_Bernays,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,0.0,Edward_Bernays,birthPlace,New_York_City
http://swc2017.aksw.org/task2/dataset/3810435,http://dbpedia.org/resource/James_Blish,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/East_Orange,_New_Jersey",0.0,James_Blish,deathPlace,"East_Orange,_New_Jersey"
http://swc2017.aksw.org/task2/dataset/3810544,http://dbpedia.org/resource/Donna_Summer,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Naples,_Florida",1.0,Donna_Summer,deathPlace,"Naples,_Florida"
http://swc2017.aksw.org/task2/dataset/3810658,http://dbpedia.org/resource/Yahoo!,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/List_of_acquisitions_by_Yahoo!,1.0,Yahoo!,subsidiary,List_of_acquisitions_by_Yahoo!
http://swc2017.aksw.org/task2/dataset/3810671,http://dbpedia.org/resource/Victoria_Azarenka,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Minsk,1.0,Victoria_Azarenka,birthPlace,Minsk
http://swc2017.aksw.org/task2/dataset/3810676,http://dbpedia.org/resource/Ascend_Communications,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Snapfish,0.0,Ascend_Communications,subsidiary,Snapfish
http://swc2017.aksw.org/task2/dataset/3810742,http://dbpedia.org/resource/Electronic_Arts,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Visceral_Games,1.0,Electronic_Arts,subsidiary,Visceral_Games
http://swc2017.aksw.org/task2/dataset/3810813,http://dbpedia.org/resource/Henryk_Sienkiewicz,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Wola_Okrzejska,1.0,Henryk_Sienkiewicz,birthPlace,Wola_Okrzejska
http://swc2017.aksw.org/task2/dataset/3810827,http://dbpedia.org/resource/Constantin_Brâncuși,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Paris,0.0,Constantin_Brâncuși,birthPlace,Paris
http://swc2017.aksw.org/task2/dataset/3810833,http://dbpedia.org/resource/Douglass_Dumbrille,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Woodland_Hills,_Los_Angeles",1.0,Douglass_Dumbrille,deathPlace,"Woodland_Hills,_Los_Angeles"
http://swc2017.aksw.org/task2/dataset/3810871,http://dbpedia.org/resource/Harry_S._Truman,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Kansas_City,_Missouri",1.0,Harry_S._Truman,deathPlace,"Kansas_City,_Missouri"
http://swc2017.aksw.org/task2/dataset/3810943,http://dbpedia.org/resource/George_W._Bush,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/New_Haven,_Connecticut",1.0,George_W._Bush,birthPlace,"New_Haven,_Connecticut"
http://swc2017.aksw.org/task2/dataset/3810962,http://dbpedia.org/resource/Hal_Roach,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,1.0,Hal_Roach,deathPlace,Los_Angeles
http://swc2017.aksw.org/task2/dataset/3811047,http://dbpedia.org/resource/Christopher_Columbus,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Valladolid,0.0,Christopher_Columbus,birthPlace,Valladolid
http://swc2017.aksw.org/task2/dataset/3811106,http://dbpedia.org/resource/Tony_Blair,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Edinburgh,1.0,Tony_Blair,birthPlace,Edinburgh
http://swc2017.aksw.org/task2/dataset/3811138,http://dbpedia.org/resource/Oracle_Corporation,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/List_of_acquisitions_by_Oracle,1.0,Oracle_Corporation,subsidiary,List_of_acquisitions_by_Oracle
http://swc2017.aksw.org/task2/dataset/3811313,http://dbpedia.org/resource/Claude_Auchinleck,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Marrakesh,1.0,Claude_Auchinleck,deathPlace,Marrakesh
http://swc2017.aksw.org/task2/dataset/3811411,http://dbpedia.org/resource/Eugène_Viollet-le-Duc,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Paris,0.0,Eugène_Viollet-le-Duc,deathPlace,Paris
http://swc2017.aksw.org/task2/dataset/3811429,http://dbpedia.org/resource/Yahoo!,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Westwood_Studios,0.0,Yahoo!,subsidiary,Westwood_Studios
http://swc2017.aksw.org/task2/dataset/3811478,http://dbpedia.org/resource/Christian_V_of_Denmark,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Flensburg,1.0,Christian_V_of_Denmark,birthPlace,Flensburg
http://swc2017.aksw.org/task2/dataset/3811599,http://dbpedia.org/resource/Bo_Diddley,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Archer,_Florida",1.0,Bo_Diddley,deathPlace,"Archer,_Florida"
http://swc2017.aksw.org/task2/dataset/3811618,http://dbpedia.org/resource/Isaac_Bashevis_Singer,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Surfside,_Florida",0.0,Isaac_Bashevis_Singer,birthPlace,"Surfside,_Florida"
http://swc2017.aksw.org/task2/dataset/3811634,http://dbpedia.org/resource/Jerry_Goldsmith,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",1.0,Jerry_Goldsmith,deathPlace,"Beverly_Hills,_California"
http://swc2017.aksw.org/task2/dataset/3811642,http://dbpedia.org/resource/Humphry_Davy,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Penzance,1.0,Humphry_Davy,birthPlace,Penzance
http://swc2017.aksw.org/task2/dataset/3811928,http://dbpedia.org/resource/Adam_Mickiewicz,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lithuania_Governorate,1.0,Adam_Mickiewicz,birthPlace,Lithuania_Governorate
http://swc2017.aksw.org/task2/dataset/3812080,http://dbpedia.org/resource/Frank_Lloyd_Wright,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Richland_Center,_Wisconsin",1.0,Frank_Lloyd_Wright,birthPlace,"Richland_Center,_Wisconsin"
http://swc2017.aksw.org/task2/dataset/3812127,http://dbpedia.org/resource/Douglass_Dumbrille,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Woodland_Hills,_Los_Angeles",0.0,Douglass_Dumbrille,birthPlace,"Woodland_Hills,_Los_Angeles"
http://swc2017.aksw.org/task2/dataset/3812179,http://dbpedia.org/resource/Franklin_D._Roosevelt,http://dbpedia.org/ontology/subsidiary,"http://dbpedia.org/resource/Warm_Springs,_Georgia",0.0,Franklin_D._Roosevelt,subsidiary,"Warm_Springs,_Georgia"
http://swc2017.aksw.org/task2/dataset/3812225,http://dbpedia.org/resource/Fred_Zinnemann,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/London,0.0,Fred_Zinnemann,birthPlace,London
http://swc2017.aksw.org/task2/dataset/3812234,http://dbpedia.org/resource/Elie_Wiesel,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Sighetu_Marmației,0.0,Elie_Wiesel,deathPlace,Sighetu_Marmației
http://swc2017.aksw.org/task2/dataset/3812265,http://dbpedia.org/resource/Herbert_Hoover,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/New_York_City,1.0,Herbert_Hoover,deathPlace,New_York_City
http://swc2017.aksw.org/task2/dataset/3812322,http://dbpedia.org/resource/Ambrose,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Trier,0.0,Ambrose,deathPlace,Trier
http://swc2017.aksw.org/task2/dataset/3812413,http://dbpedia.org/resource/François_Mauriac,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0.0,François_Mauriac,deathPlace,Nobel_Prize_in_Literature
http://swc2017.aksw.org/task2/dataset/3812460,http://dbpedia.org/resource/Elizabeth_Taylor,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,1.0,Elizabeth_Taylor,deathPlace,Los_Angeles
http://swc2017.aksw.org/task2/dataset/3812463,http://dbpedia.org/resource/MediaTek,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/EGroups,0.0,MediaTek,subsidiary,EGroups
http://swc2017.aksw.org/task2/dataset/3812548,http://dbpedia.org/resource/Thelonious_Monk,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Englewood,_New_Jersey",1.0,Thelonious_Monk,deathPlace,"Englewood,_New_Jersey"
http://swc2017.aksw.org/task2/dataset/3812588,"http://dbpedia.org/resource/Archduke_Charles,_Duke_of_Teschen",http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Florence,1.0,"Archduke_Charles,_Duke_of_Teschen",birthPlace,Florence
http://swc2017.aksw.org/task2/dataset/3812706,http://dbpedia.org/resource/Burt_Lancaster,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Century_City,1.0,Burt_Lancaster,deathPlace,Century_City
http://swc2017.aksw.org/task2/dataset/3812907,http://dbpedia.org/resource/Jorge_Luis_Borges,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Buenos_Aires,1.0,Jorge_Luis_Borges,birthPlace,Buenos_Aires
http://swc2017.aksw.org/task2/dataset/3812924,"http://dbpedia.org/resource/Enrique_O'Donnell,_Conde_del_Abisbal",http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Montpellier,1.0,"Enrique_O'Donnell,_Conde_del_Abisbal",deathPlace,Montpellier
http://swc2017.aksw.org/task2/dataset/3812960,http://dbpedia.org/resource/Douglass_Dumbrille,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Hamilton,_Ontario",0.0,Douglass_Dumbrille,deathPlace,"Hamilton,_Ontario"
http://swc2017.aksw.org/task2/dataset/3812966,http://dbpedia.org/resource/Henry_Fielding,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lisbon,0.0,Henry_Fielding,birthPlace,Lisbon
http://swc2017.aksw.org/task2/dataset/3812988,http://dbpedia.org/resource/Dr._Dre,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Compton,_California",1.0,Dr._Dre,birthPlace,"Compton,_California"
http://swc2017.aksw.org/task2/dataset/3813045,"http://dbpedia.org/resource/Ferdinand_I,_Holy_Roman_Emperor",http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Vienna,1.0,"Ferdinand_I,_Holy_Roman_Emperor",deathPlace,Vienna
http://swc2017.aksw.org/task2/dataset/3813051,http://dbpedia.org/resource/Curtis_Mayfield,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Roswell,_Georgia",1.0,Curtis_Mayfield,deathPlace,"Roswell,_Georgia"
http://swc2017.aksw.org/task2/dataset/3813076,http://dbpedia.org/resource/Eddie_Cochran,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Albert_Lea,_Minnesota",1.0,Eddie_Cochran,birthPlace,"Albert_Lea,_Minnesota"
http://swc2017.aksw.org/task2/dataset/3813137,http://dbpedia.org/resource/Aeschylus,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Eleusis,0.0,Aeschylus,deathPlace,Eleusis
http://swc2017.aksw.org/task2/dataset/3813159,http://dbpedia.org/resource/Christian_I_of_Denmark,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Oldenburg_(Oldenburg),0.0,Christian_I_of_Denmark,deathPlace,Oldenburg_(Oldenburg)
http://swc2017.aksw.org/task2/dataset/3813329,http://dbpedia.org/resource/The_Walt_Disney_Company,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/National_Geographic_Partners,1.0,The_Walt_Disney_Company,subsidiary,National_Geographic_Partners
http://swc2017.aksw.org/task2/dataset/3813375,http://dbpedia.org/resource/Ernest_Rutherford,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Cambridge,1.0,Ernest_Rutherford,deathPlace,Cambridge
http://swc2017.aksw.org/task2/dataset/3813426,http://dbpedia.org/resource/George_Orwell,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/London,0.0,George_Orwell,birthPlace,London
http://swc2017.aksw.org/task2/dataset/3813432,http://dbpedia.org/resource/Humayun,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Delhi,0.0,Humayun,birthPlace,Delhi
http://swc2017.aksw.org/task2/dataset/3813543,http://dbpedia.org/resource/Eleftherios_Venizelos,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Paris,0.0,Eleftherios_Venizelos,birthPlace,Paris
http://swc2017.aksw.org/task2/dataset/3813560,http://dbpedia.org/resource/Robert_Christgau,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,1.0,Robert_Christgau,birthPlace,New_York_City
http://swc2017.aksw.org/task2/dataset/3813592,http://dbpedia.org/resource/Oracle_Corporation,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/List_of_acquisitions_by_Oracle,1.0,Oracle_Corporation,subsidiary,List_of_acquisitions_by_Oracle
http://swc2017.aksw.org/task2/dataset/3813641,http://dbpedia.org/resource/Yahoo!,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/List_of_acquisitions_by_Yahoo!,1.0,Yahoo!,subsidiary,List_of_acquisitions_by_Yahoo!
http://swc2017.aksw.org/task2/dataset/3813728,http://dbpedia.org/resource/Hewlett-Packard,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/List_of_acquisitions_by_Hewlett-Packard,1.0,Hewlett-Packard,subsidiary,List_of_acquisitions_by_Hewlett-Packard
http://swc2017.aksw.org/task2/dataset/3813754,http://dbpedia.org/resource/Ansgar,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Bremen,1.0,Ansgar,deathPlace,Bremen
http://swc2017.aksw.org/task2/dataset/3813756,http://dbpedia.org/resource/Oracle_Corporation,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Television_South,0.0,Oracle_Corporation,subsidiary,Television_South
