fact_id,kg_exact,kg_sp_count,kg_po_count
http://swc2017.aksw.org/task2/dataset/3835575,0,0,465
http://swc2017.aksw.org/task2/dataset/3836794,0,0,205
http://swc2017.aksw.org/task2/dataset/3836931,0,2,0
http://swc2017.aksw.org/task2/dataset/3837411,0,0,1743
http://swc2017.aksw.org/task2/dataset/3837458,0,0,0
http://swc2017.aksw.org/task2/dataset/3837537,0,2,0
http://swc2017.aksw.org/task2/dataset/3839333,0,0,0
http://swc2017.aksw.org/task2/dataset/3839592,1,1,183
http://swc2017.aksw.org/task2/dataset/3839992,1,1,12666
http://swc2017.aksw.org/task2/dataset/3840516,1,2,5235
http://swc2017.aksw.org/task2/dataset/3841536,0,2,0
http://swc2017.aksw.org/task2/dataset/3841776,0,1,5235
http://swc2017.aksw.org/task2/dataset/3841802,0,0,146
http://swc2017.aksw.org/task2/dataset/3841872,1,1,5
http://swc2017.aksw.org/task2/dataset/3842448,0,0,5292
http://swc2017.aksw.org/task2/dataset/3842800,1,2,15
http://swc2017.aksw.org/task2/dataset/3843101,1,2,981
http://swc2017.aksw.org/task2/dataset/3843148,0,0,5876
http://swc2017.aksw.org/task2/dataset/3843195,0,0,171
http://swc2017.aksw.org/task2/dataset/3843363,0,2,301
http://swc2017.aksw.org/task2/dataset/3844075,0,0,5
http://swc2017.aksw.org/task2/dataset/3844327,0,2,346
http://swc2017.aksw.org/task2/dataset/3844500,0,0,0
http://swc2017.aksw.org/task2/dataset/3844588,1,2,1
http://swc2017.aksw.org/task2/dataset/3844612,1,1,5
http://swc2017.aksw.org/task2/dataset/3844724,1,1,6
http://swc2017.aksw.org/task2/dataset/3844780,1,2,1
http://swc2017.aksw.org/task2/dataset/3844804,0,0,38
http://swc2017.aksw.org/task2/dataset/3844887,0,2,525
http://swc2017.aksw.org/task2/dataset/3845301,1,1,6289
http://swc2017.aksw.org/task2/dataset/3845326,0,0,5292
http://swc2017.aksw.org/task2/dataset/3845582,1,1,14
http://swc2017.aksw.org/task2/dataset/3845769,0,0,711
http://swc2017.aksw.org/task2/dataset/3845877,0,0,13
http://swc2017.aksw.org/task2/dataset/3846245,1,1,682
http://swc2017.aksw.org/task2/dataset/3846855,0,0,12666
http://swc2017.aksw.org/task2/dataset/3847321,1,1,473
http://swc2017.aksw.org/task2/dataset/3847898,0,0,8
http://swc2017.aksw.org/task2/dataset/3847995,0,0,0
http://swc2017.aksw.org/task2/dataset/3848183,0,0,3539
http://swc2017.aksw.org/task2/dataset/3848722,1,1,95
http://swc2017.aksw.org/task2/dataset/3849990,1,1,692
http://swc2017.aksw.org/task2/dataset/3850160,1,2,354
http://swc2017.aksw.org/task2/dataset/3850944,0,0,37
http://swc2017.aksw.org/task2/dataset/3851006,1,2,3508
http://swc2017.aksw.org/task2/dataset/3851166,1,1,202
http://swc2017.aksw.org/task2/dataset/3851499,0,0,0
http://swc2017.aksw.org/task2/dataset/3851704,1,3,1969
http://swc2017.aksw.org/task2/dataset/3852021,0,0,254
http://swc2017.aksw.org/task2/dataset/3853509,0,0,526
http://swc2017.aksw.org/task2/dataset/3853510,1,1,210
http://swc2017.aksw.org/task2/dataset/3853729,1,2,14
http://swc2017.aksw.org/task2/dataset/3854160,1,3,4
http://swc2017.aksw.org/task2/dataset/3854635,1,2,6289
http://swc2017.aksw.org/task2/dataset/3855715,1,2,275
http://swc2017.aksw.org/task2/dataset/3855752,1,1,605
http://swc2017.aksw.org/task2/dataset/3855884,0,0,3044
http://swc2017.aksw.org/task2/dataset/3855888,1,1,890
http://swc2017.aksw.org/task2/dataset/3856098,1,1,7074
http://swc2017.aksw.org/task2/dataset/3856334,0,0,0
http://swc2017.aksw.org/task2/dataset/3856636,1,1,258
http://swc2017.aksw.org/task2/dataset/3856736,1,2,2
http://swc2017.aksw.org/task2/dataset/3857204,0,2,4156
http://swc2017.aksw.org/task2/dataset/3857508,1,2,64
http://swc2017.aksw.org/task2/dataset/3857539,1,1,906
http://swc2017.aksw.org/task2/dataset/3857969,0,0,1736
http://swc2017.aksw.org/task2/dataset/3858293,0,0,0
http://swc2017.aksw.org/task2/dataset/3858331,1,1,149
http://swc2017.aksw.org/task2/dataset/3858354,0,1,11
http://swc2017.aksw.org/task2/dataset/3858516,0,0,197
http://swc2017.aksw.org/task2/dataset/3858537,1,1,68
http://swc2017.aksw.org/task2/dataset/3858806,0,0,1342
http://swc2017.aksw.org/task2/dataset/3859067,1,1,473
http://swc2017.aksw.org/task2/dataset/3859462,0,0,5876
http://swc2017.aksw.org/task2/dataset/3859552,0,2,1116
http://swc2017.aksw.org/task2/dataset/3860225,1,2,1383
http://swc2017.aksw.org/task2/dataset/3860307,0,0,95
http://swc2017.aksw.org/task2/dataset/3860513,1,1,4028
http://swc2017.aksw.org/task2/dataset/3860847,0,0,66
http://swc2017.aksw.org/task2/dataset/3861019,1,1,241
http://swc2017.aksw.org/task2/dataset/3861690,1,1,2016
http://swc2017.aksw.org/task2/dataset/3862402,0,0,100
http://swc2017.aksw.org/task2/dataset/3862445,0,2,0
http://swc2017.aksw.org/task2/dataset/3862446,0,0,0
http://swc2017.aksw.org/task2/dataset/3862804,1,1,37
http://swc2017.aksw.org/task2/dataset/3863191,1,2,8
http://swc2017.aksw.org/task2/dataset/3863765,1,1,3
http://swc2017.aksw.org/task2/dataset/3864302,1,3,704
http://swc2017.aksw.org/task2/dataset/3865059,1,1,10
http://swc2017.aksw.org/task2/dataset/3865261,0,0,108
http://swc2017.aksw.org/task2/dataset/3865345,0,0,1411
http://swc2017.aksw.org/task2/dataset/3865477,0,2,885
http://swc2017.aksw.org/task2/dataset/3865560,0,0,4
http://swc2017.aksw.org/task2/dataset/3866281,1,1,25
http://swc2017.aksw.org/task2/dataset/3866739,0,2,1276
http://swc2017.aksw.org/task2/dataset/3867289,1,1,5
http://swc2017.aksw.org/task2/dataset/3867301,1,1,67
http://swc2017.aksw.org/task2/dataset/3867375,0,1,10
http://swc2017.aksw.org/task2/dataset/3868828,1,1,616
http://swc2017.aksw.org/task2/dataset/3868879,0,2,0
http://swc2017.aksw.org/task2/dataset/3869395,1,1,7074
http://swc2017.aksw.org/task2/dataset/3869717,0,0,32
http://swc2017.aksw.org/task2/dataset/3869804,1,1,453
http://swc2017.aksw.org/task2/dataset/3869899,1,1,24
http://swc2017.aksw.org/task2/dataset/3870776,1,1,259
http://swc2017.aksw.org/task2/dataset/3871150,1,2,2
http://swc2017.aksw.org/task2/dataset/3871151,1,1,6289
http://swc2017.aksw.org/task2/dataset/3871387,0,3,38
http://swc2017.aksw.org/task2/dataset/3871504,0,0,97
http://swc2017.aksw.org/task2/dataset/3871761,0,1,1409
http://swc2017.aksw.org/task2/dataset/3871849,0,0,7074
http://swc2017.aksw.org/task2/dataset/3871866,0,0,0
http://swc2017.aksw.org/task2/dataset/3872021,1,2,1484
http://swc2017.aksw.org/task2/dataset/3872449,0,0,40
http://swc2017.aksw.org/task2/dataset/3872731,1,2,3252
http://swc2017.aksw.org/task2/dataset/3873260,1,1,78
http://swc2017.aksw.org/task2/dataset/3873338,0,0,42
http://swc2017.aksw.org/task2/dataset/3873655,1,2,1847
http://swc2017.aksw.org/task2/dataset/3873854,0,1,137
http://swc2017.aksw.org/task2/dataset/3873928,1,1,6289
http://swc2017.aksw.org/task2/dataset/3873964,0,3,58
http://swc2017.aksw.org/task2/dataset/3874428,0,1,16
http://swc2017.aksw.org/task2/dataset/3874495,0,2,12665
http://swc2017.aksw.org/task2/dataset/3874945,0,3,554
http://swc2017.aksw.org/task2/dataset/3875374,1,1,2
http://swc2017.aksw.org/task2/dataset/3875984,1,2,769
http://swc2017.aksw.org/task2/dataset/3876473,0,2,6
http://swc2017.aksw.org/task2/dataset/3876563,1,1,520
http://swc2017.aksw.org/task2/dataset/3877091,0,0,1342
http://swc2017.aksw.org/task2/dataset/3878297,1,1,634
http://swc2017.aksw.org/task2/dataset/3878610,0,0,1
http://swc2017.aksw.org/task2/dataset/3878722,1,2,768
http://swc2017.aksw.org/task2/dataset/3878805,1,2,341
http://swc2017.aksw.org/task2/dataset/3879430,0,0,0
http://swc2017.aksw.org/task2/dataset/3879903,1,1,316
http://swc2017.aksw.org/task2/dataset/3880159,0,0,473
http://swc2017.aksw.org/task2/dataset/3880519,1,1,354
http://swc2017.aksw.org/task2/dataset/3880819,1,1,104
http://swc2017.aksw.org/task2/dataset/3881058,1,3,93
http://swc2017.aksw.org/task2/dataset/3881597,1,2,1887
http://swc2017.aksw.org/task2/dataset/3881789,0,0,1396
http://swc2017.aksw.org/task2/dataset/3882022,0,0,1409
http://swc2017.aksw.org/task2/dataset/3882136,0,2,0
http://swc2017.aksw.org/task2/dataset/3882344,1,3,812
http://swc2017.aksw.org/task2/dataset/3883128,1,1,312
http://swc2017.aksw.org/task2/dataset/3883420,0,0,1736
http://swc2017.aksw.org/task2/dataset/3883768,1,2,374
http://swc2017.aksw.org/task2/dataset/3884406,1,1,86
http://swc2017.aksw.org/task2/dataset/3884543,0,0,113
http://swc2017.aksw.org/task2/dataset/3884788,0,0,0
http://swc2017.aksw.org/task2/dataset/3885110,1,1,5876
http://swc2017.aksw.org/task2/dataset/3885118,1,2,2
http://swc2017.aksw.org/task2/dataset/3885157,0,1,12666
http://swc2017.aksw.org/task2/dataset/3885261,1,2,468
http://swc2017.aksw.org/task2/dataset/3885279,0,0,9677
http://swc2017.aksw.org/task2/dataset/3885695,1,1,219
http://swc2017.aksw.org/task2/dataset/3886642,0,0,2667
http://swc2017.aksw.org/task2/dataset/3887440,1,1,5
http://swc2017.aksw.org/task2/dataset/3887480,0,0,5876
http://swc2017.aksw.org/task2/dataset/3887937,1,2,1228
http://swc2017.aksw.org/task2/dataset/3888348,1,1,479
http://swc2017.aksw.org/task2/dataset/3889326,1,1,355
http://swc2017.aksw.org/task2/dataset/3889359,0,0,39
http://swc2017.aksw.org/task2/dataset/3889808,1,2,246
http://swc2017.aksw.org/task2/dataset/3890182,0,0,0
http://swc2017.aksw.org/task2/dataset/3890323,0,0,0
http://swc2017.aksw.org/task2/dataset/3890597,0,3,1884
http://swc2017.aksw.org/task2/dataset/3891785,1,2,20
http://swc2017.aksw.org/task2/dataset/3892327,0,0,0
http://swc2017.aksw.org/task2/dataset/3892429,1,1,70
http://swc2017.aksw.org/task2/dataset/3892550,1,2,5192
http://swc2017.aksw.org/task2/dataset/3892571,1,1,514
http://swc2017.aksw.org/task2/dataset/3893398,0,0,248
http://swc2017.aksw.org/task2/dataset/3893820,1,1,715
http://swc2017.aksw.org/task2/dataset/3893917,0,1,0
http://swc2017.aksw.org/task2/dataset/3894220,0,0,9677
http://swc2017.aksw.org/task2/dataset/3894955,0,1,9
http://swc2017.aksw.org/task2/dataset/3895277,0,0,2761
http://swc2017.aksw.org/task2/dataset/3897190,0,0,3
http://swc2017.aksw.org/task2/dataset/3897442,0,0,2181
http://swc2017.aksw.org/task2/dataset/3897902,1,2,1004
http://swc2017.aksw.org/task2/dataset/3898009,0,0,965
http://swc2017.aksw.org/task2/dataset/3898161,0,3,694
http://swc2017.aksw.org/task2/dataset/3898407,1,1,1
http://swc2017.aksw.org/task2/dataset/3898410,1,1,655
http://swc2017.aksw.org/task2/dataset/3898745,1,1,54
http://swc2017.aksw.org/task2/dataset/3899194,1,1,15
http://swc2017.aksw.org/task2/dataset/3899374,1,2,2181
http://swc2017.aksw.org/task2/dataset/3899449,1,1,601
http://swc2017.aksw.org/task2/dataset/4300716,0,0,1
http://swc2017.aksw.org/task2/dataset/4301615,0,0,1
http://swc2017.aksw.org/task2/dataset/4301735,0,0,0
http://swc2017.aksw.org/task2/dataset/4303330,0,0,0
http://swc2017.aksw.org/task2/dataset/4303506,0,0,0
http://swc2017.aksw.org/task2/dataset/4303508,0,0,0
http://swc2017.aksw.org/task2/dataset/4303953,0,0,0
http://swc2017.aksw.org/task2/dataset/4306154,0,0,0
http://swc2017.aksw.org/task2/dataset/4310255,0,0,0
http://swc2017.aksw.org/task2/dataset/4310398,0,0,1
http://swc2017.aksw.org/task2/dataset/4310519,0,0,0
http://swc2017.aksw.org/task2/dataset/4310804,0,0,0
http://swc2017.aksw.org/task2/dataset/4311240,0,0,0
http://swc2017.aksw.org/task2/dataset/4311330,0,0,0
http://swc2017.aksw.org/task2/dataset/4311411,0,0,0
http://swc2017.aksw.org/task2/dataset/4311543,0,0,0
http://swc2017.aksw.org/task2/dataset/4311964,0,0,0
http://swc2017.aksw.org/task2/dataset/4312487,0,0,0
http://swc2017.aksw.org/task2/dataset/4312757,0,0,3
http://swc2017.aksw.org/task2/dataset/4313070,0,0,0
http://swc2017.aksw.org/task2/dataset/4313151,0,0,0
http://swc2017.aksw.org/task2/dataset/4313791,0,0,1
http://swc2017.aksw.org/task2/dataset/4313899,0,0,3
http://swc2017.aksw.org/task2/dataset/4313973,0,0,0
http://swc2017.aksw.org/task2/dataset/4314280,0,0,0
http://swc2017.aksw.org/task2/dataset/4314325,0,0,0
http://swc2017.aksw.org/task2/dataset/4314514,0,0,0
http://swc2017.aksw.org/task2/dataset/4315118,0,0,0
http://swc2017.aksw.org/task2/dataset/4315164,0,0,0
http://swc2017.aksw.org/task2/dataset/4315590,0,0,1
http://swc2017.aksw.org/task2/dataset/4315744,0,0,0
http://swc2017.aksw.org/task2/dataset/4316465,0,0,0
http://swc2017.aksw.org/task2/dataset/4317268,0,0,0
http://swc2017.aksw.org/task2/dataset/4317993,0,0,0
http://swc2017.aksw.org/task2/dataset/4318261,0,0,1
http://swc2017.aksw.org/task2/dataset/4318709,0,0,0
http://swc2017.aksw.org/task2/dataset/4318968,0,0,0
http://swc2017.aksw.org/task2/dataset/4319638,0,0,1
http://swc2017.aksw.org/task2/dataset/4320274,0,0,1
http://swc2017.aksw.org/task2/dataset/4320323,0,0,0
http://swc2017.aksw.org/task2/dataset/4320332,0,0,0
http://swc2017.aksw.org/task2/dataset/4321085,0,0,0
http://swc2017.aksw.org/task2/dataset/4321205,0,0,1
http://swc2017.aksw.org/task2/dataset/4321254,0,0,0
http://swc2017.aksw.org/task2/dataset/4321384,0,0,1
http://swc2017.aksw.org/task2/dataset/4323617,0,0,0
http://swc2017.aksw.org/task2/dataset/4325429,0,0,0
http://swc2017.aksw.org/task2/dataset/4325997,0,0,0
http://swc2017.aksw.org/task2/dataset/4327195,0,0,0
http://swc2017.aksw.org/task2/dataset/4328591,0,0,1
http://swc2017.aksw.org/task2/dataset/4329088,0,0,0
http://swc2017.aksw.org/task2/dataset/4330489,0,0,0
http://swc2017.aksw.org/task2/dataset/4330588,0,0,1
http://swc2017.aksw.org/task2/dataset/4330918,0,0,1
http://swc2017.aksw.org/task2/dataset/4330979,0,0,1
http://swc2017.aksw.org/task2/dataset/4331510,0,0,0
http://swc2017.aksw.org/task2/dataset/4333472,0,0,0
http://swc2017.aksw.org/task2/dataset/4333788,0,0,1
http://swc2017.aksw.org/task2/dataset/4333956,0,0,0
http://swc2017.aksw.org/task2/dataset/4335327,0,0,0
http://swc2017.aksw.org/task2/dataset/4336902,0,0,0
http://swc2017.aksw.org/task2/dataset/4338306,0,0,0
http://swc2017.aksw.org/task2/dataset/4339002,0,0,0
http://swc2017.aksw.org/task2/dataset/4339077,0,0,0
http://swc2017.aksw.org/task2/dataset/4340842,0,0,1
http://swc2017.aksw.org/task2/dataset/4341146,0,0,0
http://swc2017.aksw.org/task2/dataset/4341625,0,0,0
http://swc2017.aksw.org/task2/dataset/4341786,0,0,0
http://swc2017.aksw.org/task2/dataset/4343776,0,0,0
http://swc2017.aksw.org/task2/dataset/4346351,0,0,0
http://swc2017.aksw.org/task2/dataset/4350039,0,0,0
http://swc2017.aksw.org/task2/dataset/4351387,0,0,0
http://swc2017.aksw.org/task2/dataset/4351652,0,0,0
http://swc2017.aksw.org/task2/dataset/4353468,0,0,1
http://swc2017.aksw.org/task2/dataset/4354244,0,0,0
http://swc2017.aksw.org/task2/dataset/4359309,0,0,0
http://swc2017.aksw.org/task2/dataset/4359806,0,0,0
http://swc2017.aksw.org/task2/dataset/4360640,0,0,0
http://swc2017.aksw.org/task2/dataset/4361395,0,0,0
http://swc2017.aksw.org/task2/dataset/4362479,0,0,0
http://swc2017.aksw.org/task2/dataset/4364119,0,0,1
http://swc2017.aksw.org/task2/dataset/4365919,0,0,0
http://swc2017.aksw.org/task2/dataset/4366703,0,0,0
http://swc2017.aksw.org/task2/dataset/4366996,0,0,0
http://swc2017.aksw.org/task2/dataset/4368180,0,0,1
http://swc2017.aksw.org/task2/dataset/4368220,0,0,0
http://swc2017.aksw.org/task2/dataset/4369111,0,0,0
http://swc2017.aksw.org/task2/dataset/4369139,0,0,0
http://swc2017.aksw.org/task2/dataset/4369308,0,0,0
http://swc2017.aksw.org/task2/dataset/4372925,0,0,1
http://swc2017.aksw.org/task2/dataset/4375480,0,0,3
http://swc2017.aksw.org/task2/dataset/4376110,0,0,0
http://swc2017.aksw.org/task2/dataset/4376417,0,0,0
http://swc2017.aksw.org/task2/dataset/4379388,0,0,0
http://swc2017.aksw.org/task2/dataset/4379816,0,0,0
http://swc2017.aksw.org/task2/dataset/4379927,0,0,0
http://swc2017.aksw.org/task2/dataset/4379929,0,0,0
http://swc2017.aksw.org/task2/dataset/4381032,0,0,3
http://swc2017.aksw.org/task2/dataset/4381768,0,0,0
http://swc2017.aksw.org/task2/dataset/4383287,0,0,0
http://swc2017.aksw.org/task2/dataset/4384080,0,0,0
http://swc2017.aksw.org/task2/dataset/4384330,0,0,0
http://swc2017.aksw.org/task2/dataset/4385440,0,0,0
http://swc2017.aksw.org/task2/dataset/4386512,0,0,0
http://swc2017.aksw.org/task2/dataset/4388803,0,0,0
http://swc2017.aksw.org/task2/dataset/4389834,0,0,0
http://swc2017.aksw.org/task2/dataset/4390604,0,0,3
http://swc2017.aksw.org/task2/dataset/4390665,0,0,0
http://swc2017.aksw.org/task2/dataset/4391108,0,0,3
http://swc2017.aksw.org/task2/dataset/4392620,0,0,1
http://swc2017.aksw.org/task2/dataset/4392731,0,0,0
http://swc2017.aksw.org/task2/dataset/4395186,0,0,0
http://swc2017.aksw.org/task2/dataset/4395836,0,0,0
http://swc2017.aksw.org/task2/dataset/4396066,0,0,0
http://swc2017.aksw.org/task2/dataset/4396222,0,0,0
http://swc2017.aksw.org/task2/dataset/4396639,0,0,3
http://swc2017.aksw.org/task2/dataset/4398034,0,0,1
http://swc2017.aksw.org/task2/dataset/4398489,0,0,0
